from,to,type
/boleira-prato-cozy-pequena-36260/nossas-lojas,/boleira-prato-cozy-pequena-36260,permanent
/cupula-abajur-tecido-cilindrica-cp-8016-�35x30cm-amarelo-314803,/cupula-abajur-tecido-cilindrica-cp-8016-35x30cm-amarelo-314803,permanent
/toner-sam-mlt-d116l-d116-116l-|-sl-m2885-158185,/toner-sam-mlt-d116l-d116-116l--sl-m2885-158185,permanent
/lavadora-de-alta-pressao-2000-lbs-pol�-1800-watts-127v-semip-132178,/lavadora-de-alta-pressao-2000-lbs-pol-1800-watts-127v-semip-132178,permanent
/cupula-abajur-cilindrica-cp-8009-�25x20cm-rustico-cinza-314551,/cupula-abajur-cilindrica-cp-8009-25x20cm-rustico-cinza-314551,permanent
/ventilador-de-parede-britania--mega-turbo-50-six-cr-126w-92157/nossas-lojas,/ar-e-ventilacao/ventilador,permanent
/-5m�--papel-de-parede-arabesco-amber---pp210-90572,/-5m--papel-de-parede-arabesco-amber---pp210-90572,permanent
/smartphone-xiaomi-redmi-note-10-pro-128gb-6-ram-bronze-102860/nossas-lojas,/,permanent
/-16m�--papel-de-parede-moderno-infini---pp024-3-90422,/-16m--papel-de-parede-moderno-infini---pp024-3-90422,permanent
/jogo-de-panelas-ceramica-9-pecas-fogao-inducao-tampa-vidro-108756/nossas-lojas,/jogo-de-panelas-ceramica-9-pecas-fogao-inducao-tampa-vidro-108756,permanent
/Plafon Para Sala De Estar Cil�ndrico C�pula Caf� Branco,/Plafon-Para-Sala-De-Estar-Cilindrico-Cupula-Cafe-Branco,permanent
/borne-rele-acoplador-plug-in-com-base-24vcc-2-rev--8a-�-schneider-166842,/borne-rele-acoplador-plug-in-com-base-24vcc-2-rev--8a---schneider-166842,permanent
/informatica/nossas-lojas,/informatica,permanent
/alicate-universal-8---vise-grip-cabo-isolado-�-irwin-168668,/alicate-universal-8---vise-grip-cabo-isolado---irwin-168668,permanent
/placa-4x4-para-2-modulos-separados-branca-brava-�-siemens-86684,/placa-4x4-para-2-modulos-separados-branca-brava--siemens-86684,permanent
/caixa-de-som-jbl-boomsbox-grande-31cm-�replica-primeira-linha�-cores-preto-azul-vermelho-e-camuflado-86282,/caixa-de-som-jbl-boomsbox-grande-31cm-�replica-primeira-linha-cores-preto-azul-vermelho-e-camuflado-86282,permanent
/ferramentas-e-construcao/bomba-hidraulica/periferica/lepono/1,/bomba-hidraulica/lepono,permanent
/smartphone-motorola-xt2095-e7-64gb-vermelho-/nossas-lojas,/,permanent
/placa-4x4-para-6-modulos-3-3-separados-branca-brava-�-siemens-80778,/placa-4x4-para-6-modulos-3-3-separados-branca-brava--siemens-80778,permanent
/discos-separad--embreagem-eis--jogo--suz-rm125-92>-69704,/discos-separad--embreagem-eis--jogo--suz-rm125-92-69704,permanent
/cabides-de-veludo-slim-preto-tradicional-100-pecas-112965/nossas-lojas,/cabides-de-veludo-slim-preto-tradicional-100-pecas-112965,permanent
/escorredor-de-louca-plastico-pequeno-transparente-casar-sanremo-356366/nossas-lojas,/escorredor-de-louca-plastico-pequeno-transparente-casar-sanremo-356366,permanent
/-5m�--papel-de-parede-liso-texturizado---pp386-90893,/-5m--papel-de-parede-liso-texturizado---pp386-90893,permanent
/batedeira-britania-perola-max-2-vermelho-127v-137960/nossas-lojas,/eletroportateis/batedeira,permanent
/Refil P� Toner H.P. Cf350 350 130a Preto 40g Jadi,/Refil-Po-Toner-hp-Cf350-350-130--Preto-40g-Jadi,permanent
/transformador-comando-300va-�-siemens-164619,/transformador-comando-300va---siemens-164619,permanent
/-35m�--piso-vinilico-de-pvc-colado-freijo---pc011-87554,/-35m--piso-vinilico-de-pvc-colado-freijo---pc011-87554,permanent
/kit-20-toalhas-de-rosto-para-salao-simples-�-65x40cm-preto-73229,/kit-20-toalhas-de-rosto-para-salao-simples--65x40cm-preto-73229,permanent
/combo-gamer-4-em-1-usb-cgwn41-elg-/nossas-lojas,/gamer,permanent
/-16m�--papel-de-parede-texturizado-boutique---pp048-86974,/-16m--papel-de-parede-texturizado-boutique---pp048-86974,permanent
/grelha-de-ferro-fundido-para-churrasco-30x50cm---arteinoxx-97883/nossas-lojas,/grelha-de-ferro-fundido-para-churrasco-30x50cm---arteinoxx-97883,permanent
/cartao-casa-e-video,/cartaocasaevideo,permanent
/apple-capa-de-silicone-com-magsafe-para-iphone-13-mini-�-meia-noite-85147,/apple-capa-de-silicone-com-magsafe-para-iphone-13-mini--meia-noite-85147,permanent
/tomada-informatica-rj45-ilus-�-siemens-80731,/tomada-informatica-rj45-ilus--siemens-80731,permanent
/jogo-de-panelas-em-aluminio-brinox-masterchef-4-pecas-384132/nossas-lojas,/panelas-frigideiras-e-assadeiras,permanent
/edredom-dupla-face-queen-blend-comfort-altenburg-fine-lines-/nossas-lojas,/cama-mesa-e-banho/cama/edredons-e-kits,permanent
/bowl---round-�-15-x-68-cm-550m-l-25616,/bowl---round--15-x-68-cm-550m-l-25616,permanent
/torneira-eletrica-versatil-branco-com-cromada�-lorenzetti-168572,/torneira-eletrica-versatil-branco-com-cromada--lorenzetti-168572,permanent
/beleza-e-saude/acessorios-de-saude/balanca,/saude/aparelhos-medicos-e-medidores/balanca,permanent
/limpa-contatos-onyx-spray-on-032-440ml-66051/nossas-lojas,/limpa-contatos-onyx-spray-on-032-440ml-66051,permanent
"/eletrodomesticos/forno-micro-ondas/philco/de-350-a-1000/127 V/1 ano/162/1 manual de instruções/10/30 l?O=OrderByPriceASC&PS=30&map=c,c,b,priceFrom,specificationFilter_1739,specificationFilter_1740,productClusterSearchableIds,specificationFilter_1751,specificationFilter_1792,specificationFilter_1743",/eletrodomesticos/micro-ondas,permanent
/bosch-furadeira-impacto-gsb16-re-sem-maleta---bosch-165530/nossas-lojas,/furadeira,permanent
/suporte-cabideiro-roupas-lavanderia-271819/nossas-lojas,/limpeza-e-organizacao/organizacao/araras-e-sapateiras,permanent
/tablet-multilaser-m7s-go-wi-fi-7-pol--16gb-quad-core-android-8-1-branco-�-nb317-96703,/tablet-multilaser-m7s-go-wi-fi-7-pol--16gb-quad-core-android-8-1-branco--nb317-96703,permanent
/-16m�--papel-de-parede-texturizado-infini---pp032-5-90532,/-16m--papel-de-parede-texturizado-infini---pp032-5-90532,permanent
/886?map=productClusterIds&order,/para-ficar-conectada,permanent
/fita-adesiva-elastobor-espuma-polietileno-40mmx10mm-com-5mt-98296/nossas-lojas,/fita-adesiva-elastobor-espuma-polietileno-40mmx10mm-com-5mt-98296,permanent
/Plafon 80x60cm Cil�ndrico C�pula Roxo Branco,/Plafon-80x60cm-Cilindrico-Cupula-Roxo-Branco,permanent
/kit-estrutura-p4-p--06-modulos-35-mm-telha-ceramica-sem-inclinacao-kp4-6m35ftci0-�-plp-brasil-86770,/kit-estrutura-p4-p--06-modulos-35-mm-telha-ceramica-sem-inclinacao-kp4-6m35ftci0--plp-brasil-86770,permanent
/caixa-de-som-amazon-echo-dot-4�-geracao-com-relogio-branco-102113,/caixa-de-som-amazon-echo-dot-4-geracao-com-relogio-branco-102113,permanent
https://www.casaevideo.com.br/conjunto-5-potes-vidro-cazza-classic-cv233468/nossas-lojas,https://www.casaevideo.com.br/utilidades-domesticas,permanent
/conector-cunha-assimetrico-738183-2-02-35x25-6mm-a-688652-1-cdc-a-vi-�-intelli-intelli-330469,/conector-cunha-assimetrico-738183-2-02-35x25-6mm-a-688652-1-cdc-a-vi---intelli-intelli-330469,permanent
/smartphone-samsung-galaxy-s22-256gb-5g---rose-405339/nossas-lojas,/smartphone-samsung-galaxy-s22-256gb-5g---rose-405339,permanent
/cupula-abajur-cilindrica-cp-8012-�30x25cm-palha-314596,/cupula-abajur-cilindrica-cp-8012-30x25cm-palha-314596,permanent
/lampada-halogena-classic-energy-saver-42w-x-220v-modelo-incandescente-60w-�-osram-164719,/lampada-halogena-classic-energy-saver-42w-x-220v-modelo-incandescente-60w---osram-164719,permanent
/nobreak-600va-station-ii-cod--27395-|-entrada-115-220v-saida-115v---sms-80096,/nobreak-600va-station-ii-cod--27395--entrada-115-220v-saida-115v---sms-80096,permanent
/varao-redondo-c-1000mm-sem-ponta-varao-cod-21926-�-tasco-146052,/varao-redondo-c-1000mm-sem-ponta-varao-cod-21926---tasco-146052,permanent
/cafeteira-eletrica-oster-c--jarra-de-vidro-bvstdcs12b-preto-110v-285785/nossas-lojas,/eletroportateis/cafeteira,permanent
/smartphone-motorola-xt2231-g22-128gb-preto/nossas-lojas,/,permanent
/bule-de-cafe-e-cha-800-ml-para-mesa-de-aluminio-n�6-com-bico-76603,/bule-de-cafe-e-cha-800-ml-para-mesa-de-aluminio-n6-com-bico-76603,permanent
/chave--micro-switch-m697-11-1-8r-ref-181107-�-ace-schmersal-168144,/chave--micro-switch-m697-11-1-8r-ref-181107---ace-schmersal-168144,permanent
/cadeira-gamer-azul-e-preto-healer-creed-giratoria-370387/nossas-lojas,/gamer,permanent
/kit-console-xbox-series-s-500gb-microsoft-branco-com-2-controles/nossas-lojas,/gamer/consoles,permanent
/cupula-abajur-tecido-cilindrica-cp-8014-�35x21cm-cafe-314777,/cupula-abajur-tecido-cilindrica-cp-8014-35x21cm-cafe-314777,permanent
/chave-fim-de-curso-xck-p2118g11-na-nf-alavanca-com-roldana-plastica-�-schneider-166750,/chave-fim-de-curso-xck-p2118g11-na-nf-alavanca-com-roldana-plastica---schneider-166750,permanent
/bobina-de-fechamento-110-127-vcc-vca-com-lcs-cod--2c12790g28-�-eaton-330515,/bobina-de-fechamento-110-127-vcc-vca-com-lcs-cod--2c12790g28---eaton-330515,permanent
/cadeira-gamer-executiva-pro-x-gaming-reclinavel-giratoria-preto-azul---gran-belo-386738/nossas-lojas,/gamer,permanent
/ferro-de-passar-a-vapor-oster-antiaderente-gcstbs5907-dourado-127v-404154/nossas-lojas,/eletroportateis/ferros-e-passadeiras/ferro-de-passar,permanent
/arandela-balizadora-embutir-2x4-branca-p-lamp-g9-40w-biv--�-lamp-lustre-167987,/arandela-balizadora-embutir-2x4-branca-p-lamp-g9-40w-biv----lamp-lustre-167987,permanent
/ferro-a-vapor-com-anti-gotejamento-black-decker-fx2700-220v-134620/nossas-lojas,/ferro-a-vapor-com-anti-gotejamento-black-decker-fx2700-220v-134620,permanent
/maquina-de-lavar-front-load-smart-com-inteligencia-artificial-aidd�-13kg-lg-vc4-fv5013wc4-branca-127v-194231,/maquina-de-lavar-front-load-smart-com-inteligencia-artificial-aidd-13kg-lg-vc4-fv5013wc4-branca-127v-194231,permanent
/lixeira-inox-com-aro-47-litros---decorline-lixeiras-�-30-x-70-cm-22288,/lixeira-inox-com-aro-47-litros---decorline-lixeiras--30-x-70-cm-22288,permanent
/-16m�--papel-de-parede-industrial-blocos-de-cimento---pp333-90870,/-16m--papel-de-parede-industrial-blocos-de-cimento---pp333-90870,permanent
/varal-de-parede-a-parede-movel-117718/nossas-lojas,/,permanent
/maquina-de-lavar-front-load-smart-com-inteligencia-artificial-aidd�-11kg-lg-vc4-fv5011wg4-branca-127v-129941,/maquina-de-lavar-front-load-smart-com-inteligencia-artificial-aidd-11kg-lg-vc4-fv5011wg4-branca-127v-129941,permanent
/panela-bojuda-aluminio-fundido-polida-alca-baquelite-n�-4-130403,/panela-bojuda-aluminio-fundido-polida-alca-baquelite-n-4-130403,permanent
/mala-de-viagem-media-rigida-em-abs-com-rodinhas-360�-mundi-cor-pink-97538,/mala-de-viagem-media-rigida-em-abs-com-rodinhas-360-mundi-cor-pink-97538,permanent
/oleo-essencial-lavanda-20ml-medleve-406312/nossas-lojas,/oleo-essencial-lavanda-20ml-medleve-406312,permanent
/plugue-femea-cinza-cod--51003-�-pial-166438,/plugue-femea-cinza-cod--51003---pial-166438,permanent
/fritadeira-sem-oleo-suggar-ligth-fry-4l-preta-110v-ft4001pt-276686/nossas-lojas,/eletroportateis/air-fryer,permanent
/cupula-abajur-cilindrica-cp-7004-�15x25cm-roxo-314535,/cupula-abajur-cilindrica-cp-7004-15x25cm-roxo-314535,permanent
/climatizador-guaruja-80l-branco-joape-220v-135966/nossas-lojas,/ar-e-ventilacao/climatizador,permanent
/interruptor-bipolar-simples-10a-orion-�-schneider-80693,/interruptor-bipolar-simples-10a-orion--schneider-80693,permanent
/aspirador-de-po-electrolux-stk12-cinza-127v/nossas-lojas,/eletroportateis/aspirador-de-po,permanent
/celular-motorola-moto-g-71-5g-128gb-xt-2169-dual---pas20018br-azul-quadriband-403798/nossas-lojas,/,permanent
/ventilador-de-teto-new-delta-light-3-pas-globo---preto--127v-�-venti-delta-168694,/ventilador-de-teto-new-delta-light-3-pas-globo---preto--127v---venti-delta-168694,permanent
/-16m�--papel-de-parede-cinza-chumbo-liso---pp427-1-90667,/-16m--papel-de-parede-cinza-chumbo-liso---pp427-1-90667,permanent
https://www.casaevideo.com.br/mochila-executiva-convoy-ys28161-poliester-preta/nossas-lojas,https://www.casaevideo.com.br/malas-mochilas-e-acessorios,permanent
/mouse-gamer-vx-gaming-void-com-led-rgb--7600-dpi-preto-com-cabo-usb-1-8-metro---mgv100p-403954/nossas-lojas,/gamer,permanent
/suporte-fixo-para-tv-32-~84--stpf63-preto-multivisao-394373/nossas-lojas,/,permanent
/smartphone-motorola-xt2173-g31-128gb-azul/nossas-lojas,/,permanent
/fones-de-ouvido-esportivos-jbl-endurance-sprint-sem-fio-a-prova-d�agua-vermelho-113670,/fones-de-ouvido-esportivos-jbl-endurance-sprint-sem-fio-a-prova-dagua-vermelho-113670,permanent
/antena-externa-aquario-lu-14lus-log-periodica-digital-uhf-hdtv-405716/nossas-lojas,/,permanent
/micro-ondas-27l-midea-mxsa27e2-branco-espelhado-220v-397883/nossas-lojas,/micro-ondas-27l-midea-mxsa27e2-branco-espelhado-220v-397883,permanent
/maquina-para-massa---macarrao-caseira-com-2-laminas-20x14cm-53455/nossas-lojas,/maquina-para-massa---macarrao-caseira-com-2-laminas-20x14cm-53455,permanent
/halter-revestido-5kg---unidade-|-iniciativa-fitness-192905,/halter-revestido-5kg---unidade--iniciativa-fitness-192905,permanent
/fonte-adaptador-para-trilho-35mm-para-fonte-abl1-�-schneider-166744,/fonte-adaptador-para-trilho-35mm-para-fonte-abl1---schneider-166744,permanent
/toner-mlt-d205e-|-ml-3710nd-scx-5637fr-169877,/toner-mlt-d205e--ml-3710nd-scx-5637fr-169877,permanent
/tablet-philco-multitoque-ptb8rrg-android-10-32gb-4g-8-rosa-bivolt-41670/nossas-lojas,/tablet-philco-multitoque-ptb8rrg-android-10-32gb-4g-8-rosa-bivolt-41670,permanent
/10-toner-cf226a-cf226-26a-|-m426dw-m426fdw-m402n-157104,/10-toner-cf226a-cf226-26a--m426dw-m426fdw-m402n-157104,permanent
/fecho-tipo-dh-metalico-para-gabinete-bpz-lock-cod-116914-�-eaton-145918,/fecho-tipo-dh-metalico-para-gabinete-bpz-lock-cod-116914---eaton-145918,permanent
/garrafa-de-vidro-com-tampa-eco-friendly---neo-mint-308789/nossas-lojas,/garrafa-de-vidro-com-tampa-eco-friendly---neo-mint-308789,permanent
/purificador-de-agua-consumo-humano-clorin-1000-nautika-74606/nossas-lojas,/purificador-de-agua-consumo-humano-clorin-1000-nautika-74606,permanent
/fritadeira-britania-air-fry-bfr01vi-32l-220v-194760/nossas-lojas,/eletroportateis/air-fryer,permanent
/barbeador-eletrico-philips-s1323-41-2-em-1-aquatouch-1000-186517/nossas-lojas,/barbeador-eletrico-philips-s1323-41-2-em-1-aquatouch-1000-186517,permanent
/lixeira-basculante-bege-claro-62l-371642/nossas-lojas,/lixeira-basculante-bege-claro-62l-371642,permanent
/chaleira-eletrica-cadence-lumini-blanc-17l---127v-149469/nossas-lojas,/chaleira-eletrica-cadence-lumini-blanc-17l---127v-149469,permanent
/arquivos/ids/1148845-150-auto?v=637831240606200000&width=150&height=auto&aspect=true,/,permanent
/eletrodomesticos/forno-micro-ondas/1 ano/21 l/5 n�veis/1200 W/258?PS=40&O=OrderByTopSaleDESC,/eletrodomesticos/micro-ondas,permanent
/Ar-Condicionado-Split-Inverter-Samsung-WindFree�-9000-BTUS-220V-AR09AVHABWKXAZ,/Ar-Condicionado-Split-Inverter-Samsung-WindFree-9000-BTUS-220V-AR09AVHABWKXAZ,permanent
/placa-2x4-para-2-modulos-decor-�-schneider-194175,/placa-2x4-para-2-modulos-decor---schneider-194175,permanent
/lixeira-para-escritorio-branca-20-x-20cm-371567/nossas-lojas,/lixeira-para-escritorio-branca-20-x-20cm-371567,permanent
/-16m�--papel-de-parede-moderno-infini---pp024-90424,/-16m--papel-de-parede-moderno-infini---pp024-90424,permanent
/chave-seccionadora-eixo-prolongador-p014-s32-630-3200a-s37-630a-�-siemens-146068,/chave-seccionadora-eixo-prolongador-p014-s32-630-3200a-s37-630a---siemens-146068,permanent
/ralo-versatile-tampa-inox-escovado-linear-75cm-291614/nossas-lojas,/ralo-versatile-tampa-inox-escovado-linear-75cm-291614,permanent
/mochila-para-notebook-9-divisorias-mn3152-prata-metalizada-330442/nossas-lojas,/informatica,permanent
/-16m�--papel-de-parede-pedras-boutique---pp053-86968,/-16m--papel-de-parede-pedras-boutique---pp053-86968,permanent
/pegador-silicone-com-cabo-em-inox-bsf-amsterdam-245cm-53920/nossas-lojas,/pegador-silicone-com-cabo-em-inox-bsf-amsterdam-245cm-53920,permanent
/cacarola-com-tampa-curry-�24-x-115-cm-47l-22086,/cacarola-com-tampa-curry-24-x-115-cm-47l-22086,permanent
/sanduicheira-e-grill-inox---750w---in-brasil-366179/nossas-lojas,/eletroportateis/sanduicheira-e-grill,permanent
/smartphone-xiaomi-redmi-note-10s-128gb-6gb-ram-branco/nossas-lojas,/,permanent
/ventilador-de-parede-industrial-ventisol-1m-preto-1-2cv-220v-48998/nossas-lojas,/ar-e-ventilacao/ventilador,permanent
/cabideiro-multiuso-6-pontas-az1018-amendoa-branco-339914/nossas-lojas,/limpeza-e-organizacao/organizacao/araras-e-sapateiras,permanent
/-16m�--papel-de-parede-imitacao-de-mica---pp231-90553,/-16m--papel-de-parede-imitacao-de-mica---pp231-90553,permanent
/-16m�--papel-de-parede-pedras-carnival---pp073-1-91336,/-16m--papel-de-parede-pedras-carnival---pp073-1-91336,permanent
/cupula-abajur-tecido-cilindrica-cp-8010-�25x25cm-cafe-314723,/cupula-abajur-tecido-cilindrica-cp-8010-25x25cm-cafe-314723,permanent
/-5m�--papel-de-parede-infantil-listrado-happy-world---pp198-1-86956,/-5m--papel-de-parede-infantil-listrado-happy-world---pp198-1-86956,permanent
/esmerilhadeira-angular-9�-2200w---gws-2200-230---bosch-168222,/esmerilhadeira-angular-9-2200w---gws-2200-230---bosch-168222,permanent
/fone-gamer-sy830mv-headset-com-microfone-bass-hd-e-led-azul-114630/nossas-lojas,/gamer,permanent
/cupula-abajur-tecido-cilindrica-cp-8019-�40x30cm�preto-314878,/cupula-abajur-tecido-cilindrica-cp-8019-40x30cm�preto-314878,permanent
/escorredor-tramontina-15cm-em-aco-inox-158216/nossas-lojas,/escorredor-tramontina-15cm-em-aco-inox-158216,permanent
/-16m�--papel-de-parede-tacos-de-pedra---pp331-90662,/-16m--papel-de-parede-tacos-de-pedra---pp331-90662,permanent
/chaleira-eletrica-britania-bch03p-inox-preta-220v/nossas-lojas,/eletroportateis/chaleira-e-jarra-eletrica,permanent
/botao-xa2-comutador-22mm-2pos-sem-trava-1na-preto-�-schneider-166802,/botao-xa2-comutador-22mm-2pos-sem-trava-1na-preto---schneider-166802,permanent
/formao-13mm-1-2-pol----irwin-393438/nossas-lojas,/formao-13mm-1-2-pol----irwin-393438,permanent
/rele-bimetalico-37-50a-tesys-e-�-schneider-166766,/rele-bimetalico-37-50a-tesys-e---schneider-166766,permanent
/furadeira-com-impacto-3-8-quot--500-fiv595n-220v-117957/nossas-lojas,/furadeira-com-impacto-3-8-quot--500-fiv595n-220v-117957,permanent
/-16m�--papel-de-parede-geometrico-carnival---pp070-90439,/-16m--papel-de-parede-geometrico-carnival---pp070-90439,permanent
/processador-de-alimentos-philips-walita-ri7630-com-liquidificador-600w-branco-291816/nossas-lojas,/eletroportateis/liquidificador-e-blender/liquidificador,permanent
/-16m�--papel-de-parede-texturizado-infini---pp033-4-91437,/-16m--papel-de-parede-texturizado-infini---pp033-4-91437,permanent
/kit-celular-motorola-moto-g20-pink-64gb---capa-y-cover-triangle---pelicula-y-protection-max-moto-g20-351782/nossas-lojas,/,permanent
/cesto-organizador-plastico-com-furacao-branco-52l-log-ordene-334163/nossas-lojas,/cesto-organizador-plastico-com-furacao-branco-52l-log-ordene-334163,permanent
/ponta-de-teste-mtl-1-�-minipa-168596,/ponta-de-teste-mtl-1---minipa-168596,permanent
"/panelas,-frigideiras-e-assadeiras/frigideiras",/panelas-frigideiras-e-assadeiras,permanent
/-5m�--papel-de-parede-pincelado-texturizado---pp283-3-105613,/-5m--papel-de-parede-pincelado-texturizado---pp283-3-105613,permanent
/esmerilhadeira-angular-115mm-bosch-gws-850-m14-com-3-discos-e-maleta-127v/p,/,permanent
/Toalh�o Para Praia E Piscina Teka Ibiza Bege 450g/m�,/toalhao-para-praia-e-piscina-teka-ibiza-bege-450g-m-228597,permanent
/dvd-player-ph135-entrada-usb-philco-36909/nossas-lojas,/dvd-player-ph135-entrada-usb-philco-36909,permanent
/cupula-abajur-cilindrica-cp-8016-�35x30cm-palha-314690,/cupula-abajur-cilindrica-cp-8016-35x30cm-palha-314690,permanent
/bowl---buffet-�-105-x-7-cm-300-ml-25589,/bowl---buffet--105-x-7-cm-300-ml-25589,permanent
